rank,team_id,team_slug,team_name,tier
493,11003,zoulou-3-party,"97

Zoulou 3 Party

1,000",5
494,11009,mama-jumz-s-army,"97

Mama Jumz's Army

1,000",5
495,11019,games-attached,"97

Games Attached

1,000",5
496,11031,system-gamers,"97

System Gamers

1,000",5
497,11034,radioactive-wolves,"97

Radioactive Wolves

1,000",5
498,11036,team-bravo,"97

TEAM BRAVO

1,000",5
499,11044,faytel,"97

FayTeL

1,000",5
500,11049,team-e-mper,"97

Team e-Mper

1,000",5
501,11058,snap-cs,"97

SNAP.CS

1,000",5
502,11064,natus-real,"97

Natus Real

1,000",5
503,11066,team-linus,"97

Team Linus

1,000",5
504,11069,everything-or-nothing,"97

Everything, or Nothing

1,000",5
505,11078,massiveknights,"97

Massiveknights

1,000",5
506,11080,team-fuzed,"97

Team Fuzed

1,000",5
507,11083,the-goon-squad,"97

The Goon Squad

1,000",5
508,11087,un-ted-f-ve,"97

Un!ted F!ve

1,000",5
509,11095,veruj-bratu,"97

Veruj Bratu

1,000",5
510,11101,hot-gaming-pl,"97

HOT Gaming PL

1,000",5
511,11102,team-faststrike,"97

Team FastStrike

1,000",5
512,11103,igneapantheras,"97

IgneaPantheras

1,000",5
513,11113,electronauts,"97

Electronauts

1,000",5
514,11114,airforce,"97

AirForce

1,000",5
515,11119,hero,"97

Hero

1,000",5
516,11120,beyond-the-competition,"97

beYond the competition

1,000",5
517,11123,team-nexus,"97

Team Nexus

1,000",5
518,11125,cerberus-rage-esports,"97

Cerberus Rage Esports

1,000",5
519,11131,secondwind,"97

SecondWind

1,000",5
520,11134,ego-prox,"97

Ego Prox

1,000",5
521,11136,sw1pe,"97

SW1PE

1,000",5
522,11137,5starseasyshooter-s,"97

5StarsEasyShooter's

1,000",5
523,11146,impact-multigaming,"97

Impact Multigaming

1,000",5
524,11147,turkey-cs-2015,"97

Turkey CS 2015

1,000",5
525,11150,invictus-sports,"97

Invictus Sports

1,000",5
526,11151,white-lie,"97

White Lie

1,000",5
527,11157,teamdevil,"97

TeamDevil

1,000",5
528,11168,warblazed,"97

Warblazed

1,000",5
529,11170,spoon-clan,"97

Spoon Clan

1,000",5
530,11171,li0ns-pro,"97

Li0ns.PRO

1,000",5
531,11181,3mini,"97

3mini

1,000",5
532,11183,game-of-warfare,"97

Game Of Warfare

1,000",5
533,11186,ra4w-enforcements,"97

RA4W Enforcements

1,000",5
534,11187,ranzey,"97

Ranzey

1,000",5
535,11191,squirrely-woodies,"97

Squirrely Woodies

1,000",5
536,11197,slizer-s,"97

SLIZER'S

1,000",5
537,11207,jail14,"97

JAIL14

1,000",5
538,11218,r,"97

RΣκŦ

1,000",5
539,11222,ninehexagon,"97

NineHexagon

1,000",5
540,11224,stars-of-andromeda,"97

Stars of Andromeda

1,000",5
541,11227,fragvision-cs,"97

FRAGVISION.cs

1,000",5
542,11235,death-virus,"97

Death.Virus

1,000",5
543,11237,ingenting,"97

Ingenting

1,000",5
544,11241,nekottack,"97

NekoTTACK

1,000",5
545,11243,teamdarkside,"97

TEAMDARKSIDE

1,000",5
546,11244,invision,"97

-InVisioN-

1,000",5
547,11246,theredmonkeys,"97

TheRedMonkeys

1,000",5
548,11247,gangsta-fox,"97

Gangsta Fox

1,000",5
549,11248,all-american-operations,"97

All American Operations

1,000",5
550,11251,35-clan,"97

+35 Clan

1,000",5
551,11254,immortals,"97

Immortals`

1,000",5
552,11258,isp18-com,"97

iSP18.com

1,000",5
553,11259,th3conspiracy,"97

Th3Conspiracy

1,000",5
554,11260,highfive-gaming,"97

HighFive.Gaming

1,000",5
555,11264,sameguys-gaming,"97

SameGuys Gaming

1,000",5
556,11266,fragnauts,"97

Fragnauts

1,000",5
557,11269,hectick,"97

HecTick

1,000",5
558,11271,team-kraken-cs,"97

Team Kraken.CS

1,000",5
559,11301,fading-sun,"97

Fading Sun

1,000",5
560,11335,fnitas-gaming,"97

Fnitas.Gaming

1,000",5
561,11336,pure-magic,"97

Pure Magic

1,000",5
562,11341,aether,"97

Aether

1,000",5
563,11347,asgardgaming,"97

AsgardGaming

1,000",5
564,11358,xxx420nautsxxx,"97

xXx420NautsxXx

1,000",5
565,11363,moribund-esports,"97

MoriBund eSports

1,000",5
566,11364,theoneandonly,"97

TheOneAndOnly

1,000",5
567,11377,tenho,"97

TENHO

1,000",5
568,11385,aye-aye-hunters,"97

Aye-Aye Hunters

1,000",5
569,11388,neve-back-down,"97

Neve Back Down

1,000",5
570,11392,topform-pro,"97

TopForm_Pro

1,000",5
571,11402,teamdeadlynoobsbelgium,"97

TeamDeadlyNoobsBelgium

1,000",5
572,11411,drunkvikings,"97

DrunkVikings

1,000",5
573,11436,the-group-otaku-only-knows-ph,"97

The Group Otaku Only Knows ツ [PH]

1,000",5
574,11445,shoot-me-i-m-famous,"97

Shoot me I'm Famous

1,000",5
575,11451,rdyonice,"97

RdyOnIce

1,000",5
576,11452,nimbusfive,"97

NimbusFive

1,000",5
577,11455,team-oveis,"97

Team OveiS

1,000",5
578,11460,kvintis,"97

kVintis

1,000",5
579,11462,gladex,"97

Gladex

1,000",5
580,11480,clan-cabezabote,"97

Clan CabezaBote

1,000",5
581,11483,paradoxe-bulgaria,"97

ParadoxE.bulgaria

1,000",5
582,11488,geldspeicher,"97

GELDSPEICHER

1,000",5
583,11492,team-katya,"97

TEAM KATYA

1,000",5
584,11505,badasduck,"97

BadAsDuck

1,000",5
585,11508,virus-in-portugal,"97

VIRUS IN PORTUGAL

1,000",5
586,11518,ninja-cookies,"97

Ninja Cookies

1,000",5
587,11527,the-loyal-shadows,"97

The Loyal Shadows

1,000",5
588,11529,romainlegeek,"97

RomainLeGeek

1,000",5
589,11542,flyinggoats,"97

FlyingGoats

1,000",5
590,11558,taoq,"97

TAoQ

1,000",5
591,11559,apollo-cs,"97

Apollo.CS

1,000",5
592,11561,nenoistorm,"97

NeNoiStorm

1,000",5
593,11577,the-ratz,"97

The Ratz

1,000",5
594,11586,jurastik,"97

JurastiK

1,000",5
595,11595,team-ovrtime,"97

Team oVrtime

1,000",5
596,11605,kappa360,"97

Kappa360

1,000",5
597,11608,highsense-v7,"97

highSense.v7

1,000",5
598,11610,mentally,"97

MentaLLy

1,000",5
599,11611,gcj-team,"97

GCJ Team

1,000",5
600,11622,danish-e-vikings,"97

Danish e-Vikings

1,000",5
601,11658,infinitegamers,"97

InfiniteGamers

1,000",5
602,11662,team-mad-bombers,"97

Team Mad Bombers

1,000",5
603,11665,team-pila,"97

Team Pila .|.

1,000",5
604,11672,blackdiamond,"97

BlackDiamond

1,000",5
605,11678,zeta,"97

Zeta ∆

1,000",5
606,11681,team-z1nd3rs,"97

Team Z1ND3RS

1,000",5
607,11683,ambitious-of-victory,"97

Ambitious of Victory

1,000",5
608,11684,theguardians,"97

TheGuardians

1,000",5
609,11687,phantom-s,"97

Phantom's

1,000",5
610,11691,meet-your-doom,"97

Meet Your Doom

1,000",5
611,11719,nrg-gaming,"97

NRG - Gaming

1,000",5
612,11722,incapacity-gaming,"97

InCapacity Gaming

1,000",5
613,11735,ez-skins-ez-noot,"97

ez skins ez noot

1,000",5
614,11747,holy-fucking-shit,"97

Holy Fucking Shit

1,000",5
615,11748,team-vitex,"97

Team VITEX

1,000",5
616,11751,radioactive-csgo,"97

RadioActive csgo

1,000",5
617,11754,up-ci,"97

Šupáci

1,000",5
618,11759,team-solo-yolo,"97

Team Solo Yolo

1,000",5
619,11771,kazam-esports,"97

KaZaM Esports

1,000",5
620,11773,sons-of-battlefield,"97

Sons of Battlefield

1,000",5
621,11776,xtrafly,"97

XTRAFLY

1,000",5
622,11782,the-cook-and-bake-club,"97

The cook and bake club

1,000",5
623,11784,team-paradox,"97

Team Paradox

1,000",5
624,11790,throne,"97

THRONE

1,000",5
625,11808,squirrel-fire,"97

Squirrel Fire

1,000",5
626,11809,red-wolf,"97

Red Wolf

1,000",5
627,11810,luxite,"97

Luxite

1,000",5
628,11811,30cm,"97

30CM

1,000",5
629,11812,harunga,"97

Harunga

1,000",5
630,11815,aether-esports,"97

Aether eSports

1,000",5
631,11816,eratz,"97

eRatz

1,000",5
632,11820,selfie-pro,"97

#selfie.PRO

1,000",5
633,11823,kicking-it-gamer-s,"97

Kicking It Gamer's

1,000",5
634,11825,intrepidus-uk,"97

Intrepidus.UK

1,000",5
635,11844,bubar,"97

BuBar

1,000",5
636,11845,nutrition-esports,"97

Nutrition eSports

1,000",5
637,11846,world-of-games,"97

World of Games

1,000",5
638,11854,mongo-gaming,"97

MONGO Gaming

1,000",5
639,11867,anceril,"97

Anceril

1,000",5
640,11872,cshs-pl,"97

CSHS.PL

1,000",5
641,11881,necrabites,"97

Necrabites

1,000",5
642,11899,theyhateuscuztheyanus,"97

TheyHateUsCuzTheyAnus

1,000",5
643,11906,doom-haxors,"97

Doom Haxors

1,000",5
644,11909,team-zinkz,"97

Team ZinKz

1,000",5
645,11911,nivin,"97

niVin

1,000",5
646,11912,wazers,"97

WaZers

1,000",5
647,11914,valdion,"97

Valdion

1,000",5
648,11922,lv-breath,"97

Lv'Breath

1,000",5
649,11928,team-well-play,"97

Team Well Play

1,000",5
650,11930,raiders-of-turks,"97

Raiders of Turks

1,000",5
651,11931,vulpes-ace,"97

Vulpes.ace

1,000",5
652,11933,esports-twisted,"97

esports. Twisted

1,000",5
653,11934,apollyon,"97

Apollyon

1,000",5
654,11937,kabloiczu,"97

kabloiczu

1,000",5
655,11939,realitygaming,"97

RealityGaming.

1,000",5
656,11945,blandy-gaming,"97

Blandy Gaming

1,000",5
657,11946,atrax,"97

Atrax

1,000",5
658,11954,scads-of-czech,"97

Scads of CzeCh

1,000",5
659,11958,stealthy-invaders,"97

Stealthy Invaders

1,000",5
660,11959,ace-dreaming,"97

Ace Dreaming

1,000",5
661,11960,system-conspiracy,"97

System-Conspiracy

1,000",5
662,11962,nopeteamfr,"97

NopeTeamFr

1,000",5
663,11963,otego,"97

Otego

1,000",5
664,11965,hellraiserseu,"97

HellraisersEU

1,000",5
665,11966,gamedex,"97

GameDeX

1,000",5
666,11969,team-void,"97

Team VoiD

1,000",5
667,11970,alpha-beta,"97

Alpha Beta

1,000",5
668,11973,config-esports,"97

CONFIG-eSPORTS

1,000",5
669,11974,neverlosehope-international,"97

NeverLoseHope InterNational

1,000",5
670,11977,nyx-cs,"97

Nyx.CS

1,000",5
671,11984,team-deltd,"97

Team.DeltΔ

1,000",5
672,11990,the-goblin-slayers,"97

The Goblin Slayers

1,000",5
673,11992,ez-com,"97

EZ.Com

1,000",5
674,11998,team-noetic,"97

team-noetic

1,000",5
675,12010,flaekkeholdet,"97

FLÆKKEHOLDET

1,000",5
676,12011,team-sanves,"97

Team Sanves

1,000",5
677,12015,team-onehp,"97

Team OneHP

1,000",5
678,12018,levelup-gaming,"97

LevelUp Gaming

1,000",5
679,12023,team-angry-beavers,"97

Team Angry Beavers

1,000",5
680,12029,kill-of-term,"97

Kill of Term

1,000",5
681,12046,tempest,"97

Tempest

1,000",5
682,12051,the-eternal-vendetta,"97

The Eternal Vendetta

1,000",5
683,12059,dragons-bro,"97

Dragons™bro

1,000",5
684,12060,team-contra,"97

Team Contra

1,000",5
685,12068,redline,"97

RedLine

1,000",5
686,12075,redfox,"97

REDFOX

1,000",5
687,12078,pitbull,"97

PitBuŁŁ

1,000",5
688,12081,hexus,"97

HeXuS

1,000",5
689,12084,violet-spartans,"97

Violet Spartans

1,000",5
690,12091,oculusaus,"97

OculusAUS

1,000",5
691,12094,kill-o-bots,"97

kill o bots

1,000",5
692,12108,mustang-team,"97

Mustang Team

1,000",5
693,12118,ladventures,"97

Ladventures

1,000",5
694,12127,vladimirputin,"97

VladimirPutin

1,000",5
695,12133,tec-gaming-vox,"97

Tec Gaming Vox

1,000",5
696,12136,novaviva,"97

NovaViva

1,000",5
697,12141,nyankillers,"97

NyanKillers

1,000",5
698,12146,cyber-bears,"97

Cyber bears

1,000",5
699,12154,camperelite,"97

CamperELITE

1,000",5
700,12158,w3play,"97

W3Play

1,000",5
701,12161,men-of-steel,"97

Men of Steel

1,000",5
702,12181,team-tribal,"97

Team Tribal

1,000",5
703,12183,avengement,"97

Avengement

1,000",5
704,12187,cyberfreakz,"97

CyberFreakz

1,000",5
705,12189,rushcrush-102,"97

RushCrush-102

1,000",5
706,12205,zken-esports,"97

ZKEN ESPORTS

1,000",5
707,12207,overdosed,"97

OVERDOSED

1,000",5
708,12208,magna-pro,"97

Magna.Pro

1,000",5
709,12210,aim-tech,"97

aim.tech

1,000",5
710,12216,crystalcut,"97

CrystalCut

1,000",5
711,12217,pro-boszcz,"97

Pro.Boszcz

1,000",5
712,12218,evacsy,"97

Evacsy

1,000",5
713,12220,0ri0n,"97

0RI0N

1,000",5
714,12225,pelicans-esports,"97

Pelicans eSports

1,000",5
715,12250,team-clear-shots,"97

Team Clear Shots

1,000",5
716,12251,team-reborn,"97

Team Reborn

1,000",5
717,12263,dvided,"97

DviDED

1,000",5
718,12267,team-hydra,"97

Team Hydra

1,000",5
719,12269,andyvania,"97

Andyvania

1,000",5
720,12279,team-pander-cs,"97

Team Pander. CS

1,000",5
721,12282,toxic-starsz,"97

ToXiC STaRSz

1,000",5
722,12283,banana-rockets,"97

Banana Rockets

1,000",5
723,12284,we-do-gaming,"97

We Do Gaming

1,000",5
724,12290,norulz,"97

-NoRulz-

1,000",5
725,12291,unsurpassedesports,"97

UnsurpassedeSports

1,000",5
726,12296,pyro-gaming-team,"97

PyRo Gaming Team

1,000",5
727,12299,your-favourite-nightmare,"97

Your Favourite Nightmare

1,000",5
728,12304,1shotmasters,"97

1ShotMasters

1,000",5
729,12305,genetix-cs,"97

Genetix.CS

1,000",5
730,12315,sultans-guardian,"97

Sultans Guardian

1,000",5
731,12317,fluffy-warrors,"97

Fluffy Warrors

1,000",5
732,12321,team-fov,"97

Team FOV

1,000",5
733,12323,team-hybrid,"97

Team Hybrid

1,000",5
734,12327,primus-gaming,"97

Primus Gaming

1,000",5
